"MATRICULA","ANNO","CURSO","EVALUACION","SESION","MATERIA","CL_MATERIA","SUBGRUPO","NOTA","CODIGONOTA","OPCION","X_OFERTAMATRIG","X_CONVCENTRO","X_MATMATRICULA"
3108201,2011,1º de ESO,Recuperación 1ª Ev.,,"Ciencias Sociales, Geografía e Historia",29483,Matriculada,Insuficiente-2,284,Comunes,104715,53671,21649023
3108201,2011,1º de ESO,Ordinaria,,"Ciencias Sociales, Geografía e Historia",29483,Matriculada,Insuficiente-2,284,Comunes,104715,53672,21649023
3108201,2011,1º de ESO,Ordinaria,,Educación Física,29485,Matriculada,Bien-6,292,Comunes,104715,53672,21649024
3108201,2011,1º de ESO,Ordinaria,,Educación Plástica y Visual,29487,Matriculada,Insuficiente-2,284,Educación Plástica y Visual - Música,104715,53672,21649025
3108201,2011,1º de ESO,Primera Evaluación,,Religión Católica,29505,Matriculada,Suficiente-5,290,Religión,104715,52936,21649031
3108201,2011,1º de ESO,Ordinaria,,Religión Católica,29505,Matriculada,Bien-6,292,Religión,104715,53672,21649031
3108201,2011,1º de ESO,Primera Evaluación,,Taller Tecnológico y Profesional,29503,Matriculada,Notable-7,294,Optativas,104715,52936,21649030
3108201,2011,1º de ESO,Ordinaria,,Taller Tecnológico y Profesional,29503,Matriculada,Bien-6,292,Optativas,104715,53672,21649030
3108201,2011,1º de ESO,Primera Evaluación,,Matemáticas,29495,Matriculada,Insuficiente-4,288,Comunes,104715,52936,21649028
3108201,2011,1º de ESO,Ordinaria,,Matemáticas,29495,Matriculada,Insuficiente-4,288,Comunes,104715,53672,21649028
3108201,2011,1º de ESO,Recuperación 1ª Ev.,,Matemáticas,29495,Matriculada,Insuficiente-2,284,Comunes,104715,53671,21649028
3108201,2011,1º de ESO,Primera Evaluación,,Inglés,29491,Matriculada,Notable-8,296,Idiomas,104715,52936,21649027
3108201,2011,1º de ESO,Ordinaria,,Inglés,29491,Matriculada,Suficiente-5,290,Idiomas,104715,53672,21649027
3108201,2011,1º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,29489,Matriculada,Insuficiente-4,288,Comunes,104715,52936,21649026
3108201,2011,1º de ESO,Ordinaria,,Lengua Castellana y Literatura,29489,Matriculada,Insuficiente-4,288,Comunes,104715,53672,21649026
3108201,2011,1º de ESO,Recuperación 1ª Ev.,,Lengua Castellana y Literatura,29489,Matriculada,Suficiente-5,290,Comunes,104715,53671,21649026
3108201,2011,1º de ESO,Primera Evaluación,,Educación Plástica y Visual,29487,Matriculada,Suficiente-5,290,Educación Plástica y Visual - Música,104715,52936,21649025
3108201,2011,1º de ESO,Primera Evaluación,,Tecnologías,29499,Matriculada,Suficiente-5,290,Comunes,104715,52936,21649029
3108201,2011,1º de ESO,Ordinaria,,Tecnologías,29499,Matriculada,Insuficiente-4,288,Comunes,104715,53672,21649029
3108201,2011,1º de ESO,Primera Evaluación,,Educación Física,29485,Matriculada,Suficiente-5,290,Comunes,104715,52936,21649024
3108201,2011,1º de ESO,Primera Evaluación,,"Ciencias Sociales, Geografía e Historia",29483,Matriculada,Insuficiente-3,286,Comunes,104715,52936,21649023
3108224,2011,3º de ESO,Recuperación 1ª Ev.,,Biología y Geología,29443,Matriculada,Insuficiente-4,288,Ciencias de la Naturaleza,104719,53671,21649123
3108224,2011,3º de ESO,Ordinaria,,Biología y Geología,29443,Matriculada,Insuficiente-3,286,Ciencias de la Naturaleza,104719,53672,21649123
3108224,2011,3º de ESO,Primera Evaluación,,Biología y Geología,29443,Matriculada,Insuficiente-3,286,Ciencias de la Naturaleza,104719,52936,21649123
3108224,2011,3º de ESO,Recuperación 1ª Ev.,,Física y Química,29445,Matriculada,Insuficiente-3,286,Ciencias de la Naturaleza,104719,53671,21649124
3108224,2011,3º de ESO,Primera Evaluación,,Física y Química,29445,Matriculada,Insuficiente-4,288,Ciencias de la Naturaleza,104719,52936,21649124
3108224,2011,3º de ESO,Primera Evaluación,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,Insuficiente-2,284,Comunes,104719,52936,21649125
3108224,2011,3º de ESO,Primera Evaluación,,Religión Católica,29471,Matriculada,Notable-8,296,Religión,104719,52936,21649134
3108224,2011,3º de ESO,Ordinaria,,Religión Católica,29471,Matriculada,Notable-8,296,Religión,104719,53672,21649134
3108224,2011,3º de ESO,Primera Evaluación,,Taller Tecnológico y Profesional,29469,Matriculada,Bien-6,292,Optativas,104719,52936,21649133
3108224,2011,3º de ESO,Ordinaria,,Taller Tecnológico y Profesional,29469,Matriculada,Bien-6,292,Optativas,104719,53672,21649133
3108224,2011,3º de ESO,Primera Evaluación,,Tecnologías,29463,Matriculada,Suficiente-5,290,Comunes,104719,52936,21649132
3108224,2011,3º de ESO,Ordinaria,,Tecnologías,29463,Matriculada,Suficiente-5,290,Comunes,104719,53672,21649132
3108224,2011,3º de ESO,Primera Evaluación,,Música,29461,Matriculada,Suficiente-5,290,Comunes,104719,52936,21649131
3108224,2011,3º de ESO,Ordinaria,,Música,29461,Matriculada,Notable-8,296,Comunes,104719,53672,21649131
3108224,2011,3º de ESO,Primera Evaluación,,Matemáticas,29459,Matriculada,Sobresaliente-9,298,Comunes,104719,52936,21649130
3108224,2011,3º de ESO,Ordinaria,,Matemáticas,29459,Matriculada,Notable-8,296,Comunes,104719,53672,21649130
3108224,2011,3º de ESO,Recuperación 1ª Ev.,,Matemáticas,29459,Matriculada,Insuficiente-4,288,Comunes,104719,53671,21649130
3108224,2011,3º de ESO,Primera Evaluación,,Inglés,29455,Matriculada,Insuficiente-3,286,Idiomas,104719,52936,21649129
3108224,2011,3º de ESO,Ordinaria,,Inglés,29455,Matriculada,Insuficiente-2,284,Idiomas,104719,53672,21649129
3108224,2011,3º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,29453,Matriculada,Insuficiente-4,288,Comunes,104719,52936,21649128
3108224,2011,3º de ESO,Ordinaria,,Lengua Castellana y Literatura,29453,Matriculada,Suficiente-5,290,Comunes,104719,53672,21649128
3108224,2011,3º de ESO,Recuperación 1ª Ev.,,Lengua Castellana y Literatura,29453,Matriculada,Insuficiente-4,288,Comunes,104719,53671,21649128
3108224,2011,3º de ESO,Primera Evaluación,,Educación Plástica y Visual,29451,Matriculada,Insuficiente-1,282,Comunes,104719,52936,21649127
3108224,2011,3º de ESO,Ordinaria,,Educación Plástica y Visual,29451,Matriculada,Insuficiente-4,288,Comunes,104719,53672,21649127
3108224,2011,3º de ESO,Primera Evaluación,,Educación Física,29449,Matriculada,Suficiente-5,290,Comunes,104719,52936,21649126
3108224,2011,3º de ESO,Ordinaria,,Educación Física,29449,Matriculada,Notable-8,296,Comunes,104719,53672,21649126
3108224,2011,3º de ESO,Ordinaria,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,Insuficiente-3,286,Comunes,104719,53672,21649125
3108224,2011,3º de ESO,Ordinaria,,Física y Química,29445,Matriculada,Insuficiente-4,288,Ciencias de la Naturaleza,104719,53672,21649124
3108247,2011,2º de Bachillerato (Ciencias y Tecnología),Ordinaria,24/05/2012,Historia de la filosofía,31974,Matriculada,5,382,Comunes,105510,48835,21649313
3108247,2011,2º de Bachillerato (Ciencias y Tecnología),Recuperación 1ª Ev.,,Historia de la filosofía,31974,Matriculada,5,382,Comunes,105510,53671,21649313
3108247,2011,2º de Bachillerato (Ciencias y Tecnología),Ordinaria,,Lengua castellana y literatura II,31976,Matriculada,5,382,Comunes,105510,53672,21649314
3108247,2011,2º de Bachillerato (Ciencias y Tecnología),Primera Evaluación,,Lengua castellana y literatura II,31976,Matriculada,5,382,Comunes,105510,52936,21649314
3108247,2011,2º de Bachillerato (Ciencias y Tecnología),Ordinaria,24/05/2012,Lengua castellana y literatura II,31976,Matriculada,5,382,Comunes,105510,48835,21649314
3108247,2011,2º de Bachillerato (Ciencias y Tecnología),Primera Evaluación,,Historia de la filosofía,31974,Matriculada,4,380,Comunes,105510,52936,21649313
3108247,2011,2º de Bachillerato (Ciencias y Tecnología),Ordinaria,,Historia de la filosofía,31974,Matriculada,4,380,Comunes,105510,53672,21649313
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Ordinaria,,Ciencias para el mundo contemporáneo,30542,Matriculada,7,386,Comunes,105508,53672,21655705
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Primera Evaluación,,Educación física,30544,Matriculada,6,384,Comunes,105508,52936,21655706
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Recuperación 1ª Ev.,,Filosofía y ciudadanía,30546,Matriculada,5,382,Comunes,105508,53671,21655707
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Ordinaria,,Educación física,30544,Matriculada,6,384,Comunes,105508,53672,21655706
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Primera Evaluación,,Ciencias para el mundo contemporáneo,30542,Matriculada,6,384,Comunes,105508,52936,21655705
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Ordinaria,,Filosofía y ciudadanía,30546,Matriculada,6,384,Comunes,105508,53672,21655707
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Ordinaria,,Lengua castellana y literatura I,30548,Matriculada,5,382,Comunes,105508,53672,21655708
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Ordinaria,,Matemáticas I,30562,Matriculada,6,384,Modalidad,105508,53672,21655712
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Primera Evaluación,,Física y química,30560,Matriculada,5,382,Modalidad,105508,52936,21655711
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Ordinaria,,Física y química,30560,Matriculada,5,382,Modalidad,105508,53672,21655711
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Primera Evaluación,,Biología y geología,30556,Matriculada,3,378,Modalidad,105508,52936,21655710
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Ordinaria,,Biología y geología,30556,Matriculada,4,380,Modalidad,105508,53672,21655710
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Recuperación 1ª Ev.,,Biología y geología,30556,Matriculada,3,378,Modalidad,105508,53671,21655710
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Primera Evaluación,,Inglés I,30550,Matriculada,3,378,Idiomas,105508,52936,21655709
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Ordinaria,,Inglés I,30550,Matriculada,4,380,Idiomas,105508,53672,21655709
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Primera Evaluación,,Lengua castellana y literatura I,30548,Matriculada,5,382,Comunes,105508,52936,21655708
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Primera Evaluación,,Francés (segundo idioma) I,30566,Matriculada,6,384,Optativas,105508,52936,21655713
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Ordinaria,,Francés (segundo idioma) I,30566,Matriculada,6,384,Optativas,105508,53672,21655713
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Primera Evaluación,,Matemáticas I,30562,Matriculada,8,388,Modalidad,105508,52936,21655712
3109007,2011,1º de Bachillerato (Ciencias y Tecnología),Primera Evaluación,,Filosofía y ciudadanía,30546,Matriculada,4,380,Comunes,105508,52936,21655707
3109112,2011,3º de ESO,Ordinaria,,Educación Física,29449,Matriculada,Notable-8,296,Comunes,104719,53672,21656541
3109112,2011,3º de ESO,Ordinaria,,Música,29461,Matriculada,Bien-6,292,Comunes,104719,53672,21656542
3109112,2011,3º de ESO,Primera Evaluación,,Educación Física,29449,Matriculada,Bien-6,292,Comunes,104719,52936,21656541
3109112,2011,3º de ESO,Primera Evaluación,,Música,29461,Matriculada,Bien-6,292,Comunes,104719,52936,21656542
3109112,2011,3º de ESO,Primera Evaluación,,Taller Tecnológico y Profesional,29469,Matriculada,Notable-7,294,Optativas,104719,52936,21656543
3109112,2011,3º de ESO,Primera Evaluación,,Ámbito Científico-Tecnológico,29681,Matriculada,Notable-8,296,Ámbitos Diversificación,104719,52936,21656544
3109112,2011,3º de ESO,Primera Evaluación,,Ámbito Sociolingüístico,29683,Matriculada,Notable-7,294,Ámbitos Diversificación,104719,52936,21656545
3109112,2011,3º de ESO,Ordinaria,,Ámbito Sociolingüístico,29683,Matriculada,Notable-7,294,Ámbitos Diversificación,104719,53672,21656545
3109112,2011,3º de ESO,Ordinaria,,Ámbito Científico-Tecnológico,29681,Matriculada,Bien-6,292,Ámbitos Diversificación,104719,53672,21656544
3109112,2011,3º de ESO,Ordinaria,,Taller Tecnológico y Profesional,29469,Matriculada,Bien-6,292,Optativas,104719,53672,21656543
3109113,2011,3º de ESO,Ordinaria,,Biología y Geología,29443,Matriculada,Insuficiente-2,284,Ciencias de la Naturaleza,104719,53672,21656546
3109113,2011,3º de ESO,Primera Evaluación,,Biología y Geología,29443,Matriculada,Suficiente-5,290,Ciencias de la Naturaleza,104719,52936,21656546
3109113,2011,3º de ESO,Ordinaria,,Física y Química,29445,Matriculada,Insuficiente-4,288,Ciencias de la Naturaleza,104719,53672,21656547
3109113,2011,3º de ESO,Ordinaria,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,Insuficiente-2,284,Comunes,104719,53672,21656548
3109113,2011,3º de ESO,Ordinaria,,Educación Física,29449,Matriculada,Notable-8,296,Comunes,104719,53672,21656549
3109113,2011,3º de ESO,Primera Evaluación,,Matemáticas,29459,Matriculada,Notable-7,294,Comunes,104719,52936,21656553
3109113,2011,3º de ESO,Ordinaria,,Matemáticas,29459,Matriculada,Bien-6,292,Comunes,104719,53672,21656553
3109113,2011,3º de ESO,Primera Evaluación,,Inglés,29455,Matriculada,Insuficiente-1,282,Idiomas,104719,52936,21656552
3109113,2011,3º de ESO,Ordinaria,,Inglés,29455,Matriculada,Insuficiente-2,284,Idiomas,104719,53672,21656552
3109113,2011,3º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,29453,Matriculada,Insuficiente-4,288,Comunes,104719,52936,21656551
3109113,2011,3º de ESO,Ordinaria,,Lengua Castellana y Literatura,29453,Matriculada,Suficiente-5,290,Comunes,104719,53672,21656551
3109113,2011,3º de ESO,Recuperación 1ª Ev.,,Lengua Castellana y Literatura,29453,Matriculada,Insuficiente-4,288,Comunes,104719,53671,21656551
3109113,2011,3º de ESO,Primera Evaluación,,Educación Plástica y Visual,29451,Matriculada,Insuficiente-1,282,Comunes,104719,52936,21656550
3109113,2011,3º de ESO,Ordinaria,,Educación Plástica y Visual,29451,Matriculada,Insuficiente-1,282,Comunes,104719,53672,21656550
3109113,2011,3º de ESO,Primera Evaluación,,Religión Católica,29471,Matriculada,Notable-8,296,Religión,104719,52936,21656557
3109113,2011,3º de ESO,Ordinaria,,Religión Católica,29471,Matriculada,Notable-8,296,Religión,104719,53672,21656557
3109113,2011,3º de ESO,Primera Evaluación,,Taller Tecnológico y Profesional,29469,Matriculada,Bien-6,292,Optativas,104719,52936,21656556
3109113,2011,3º de ESO,Ordinaria,,Taller Tecnológico y Profesional,29469,Matriculada,Notable-7,294,Optativas,104719,53672,21656556
3109113,2011,3º de ESO,Primera Evaluación,,Tecnologías,29463,Matriculada,Suficiente-5,290,Comunes,104719,52936,21656555
3109113,2011,3º de ESO,Ordinaria,,Tecnologías,29463,Matriculada,Notable-7,294,Comunes,104719,53672,21656555
3109113,2011,3º de ESO,Primera Evaluación,,Música,29461,Matriculada,Insuficiente-2,284,Comunes,104719,52936,21656554
3109113,2011,3º de ESO,Ordinaria,,Música,29461,Matriculada,Bien-6,292,Comunes,104719,53672,21656554
3109113,2011,3º de ESO,Recuperación 1ª Ev.,,Música,29461,Matriculada,Insuficiente-4,288,Comunes,104719,53671,21656554
3109113,2011,3º de ESO,Primera Evaluación,,Educación Física,29449,Matriculada,Insuficiente-4,288,Comunes,104719,52936,21656549
3109113,2011,3º de ESO,Recuperación 1ª Ev.,,Educación Física,29449,Matriculada,Suficiente-5,290,Comunes,104719,53671,21656549
3109113,2011,3º de ESO,Primera Evaluación,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,Insuficiente-2,284,Comunes,104719,52936,21656548
3109113,2011,3º de ESO,Primera Evaluación,,Física y Química,29445,Matriculada,Insuficiente-4,288,Ciencias de la Naturaleza,104719,52936,21656547
3109113,2011,3º de ESO,Recuperación 1ª Ev.,,Física y Química,29445,Matriculada,Notable-7,294,Ciencias de la Naturaleza,104719,53671,21656547
3109206,2011,4º de ESO,Recuperación 1ª Ev.,,"Ciencias Sociales, Geografía e Historia",30146,Matriculada,Insuficiente-1,282,Comunes,104721,53671,21657232
3109206,2011,4º de ESO,Primera Evaluación,,Educación Física,30150,Matriculada,Suficiente-5,290,Comunes,104721,52936,21657234
3109206,2011,4º de ESO,Ordinaria,,Lengua Castellana y Literatura,30152,Matriculada,Insuficiente-4,288,Comunes,104721,53672,21657235
3109206,2011,4º de ESO,Primera Evaluación,,Matemáticas A,30194,Matriculada,Insuficiente-4,288,Matemáticas,104721,52936,21657241
3109206,2011,4º de ESO,Ordinaria,,Matemáticas A,30194,Matriculada,Suficiente-5,290,Matemáticas,104721,53672,21657241
3109206,2011,4º de ESO,Primera Evaluación,,Tecnología,30178,Matriculada,Insuficiente-3,286,Optativas,104721,52936,21657239
3109206,2011,4º de ESO,Ordinaria,,Tecnología,30178,Matriculada,Insuficiente-4,288,Optativas,104721,53672,21657239
3109206,2011,4º de ESO,Recuperación 1ª Ev.,,Tecnología,30178,Matriculada,Insuficiente-4,288,Optativas,104721,53671,21657239
3109206,2011,4º de ESO,Primera Evaluación,,Informática,30168,Matriculada,Insuficiente-4,288,Optativas,104721,52936,21657238
3109206,2011,4º de ESO,Ordinaria,,Informática,30168,Matriculada,Insuficiente-4,288,Optativas,104721,53672,21657238
3109206,2011,4º de ESO,Primera Evaluación,,Biología y Geología,30162,Matriculada,Insuficiente-2,284,Optativas,104721,52936,21657237
3109206,2011,4º de ESO,Ordinaria,,Biología y Geología,30162,Matriculada,Insuficiente-3,286,Optativas,104721,53672,21657237
3109206,2011,4º de ESO,Primera Evaluación,,Inglés,30156,Matriculada,Suficiente-5,290,Idiomas,104721,52936,21657236
3109206,2011,4º de ESO,Ordinaria,,Inglés,30156,Matriculada,Insuficiente-4,288,Idiomas,104721,53672,21657236
3109206,2011,4º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,30152,Matriculada,Insuficiente-2,284,Comunes,104721,52936,21657235
3109206,2011,4º de ESO,Recuperación 1ª Ev.,,Lengua Castellana y Literatura,30152,Matriculada,Insuficiente-2,284,Comunes,104721,53671,21657235
3109206,2011,4º de ESO,Ordinaria,,Educación Física,30150,Matriculada,Suficiente-5,290,Comunes,104721,53672,21657234
3109206,2011,4º de ESO,Ordinaria,,"Ciencias Sociales, Geografía e Historia",30146,Matriculada,Insuficiente-1,282,Comunes,104721,53672,21657232
3109206,2011,4º de ESO,Primera Evaluación,,"Ciencias Sociales, Geografía e Historia",30146,Matriculada,Insuficiente-2,284,Comunes,104721,52936,21657232
3109206,2011,4º de ESO,Primera Evaluación,,Educación ético-cívica,30148,Matriculada,Suficiente-5,290,Comunes,104721,52936,21657233
3109206,2011,4º de ESO,Ordinaria,,Educación ético-cívica,30148,Matriculada,Insuficiente-2,284,Comunes,104721,53672,21657233
3109417,2011,4º de ESO,Recuperación 1ª Ev.,,Ámbito Científico-Tecnológico,30142,Matriculada,Insuficiente-3,286,Ámbitos Diversificación,104721,53671,21659078
3109417,2011,4º de ESO,Primera Evaluación,,Ámbito Sociolingüístico,30144,Matriculada,Suficiente-5,290,Ámbitos Diversificación,104721,52936,21659079
3109417,2011,4º de ESO,Primera Evaluación,,Religión Católica,30180,Matriculada,Bien-6,292,Religión,104721,52936,21659083
3109417,2011,4º de ESO,Ordinaria,,Religión Católica,30180,Matriculada,Notable-7,294,Religión,104721,53672,21659083
3109417,2011,4º de ESO,Primera Evaluación,,Informática,30168,Matriculada,Notable-8,296,Optativas,104721,52936,21659082
3109417,2011,4º de ESO,Ordinaria,,Informática,30168,Matriculada,Suficiente-5,290,Optativas,104721,53672,21659082
3109417,2011,4º de ESO,Primera Evaluación,,Inglés,30156,Matriculada,Suficiente-5,290,Idiomas,104721,52936,21659081
3109417,2011,4º de ESO,Ordinaria,,Inglés,30156,Matriculada,Notable-7,294,Idiomas,104721,53672,21659081
3109417,2011,4º de ESO,Primera Evaluación,,Educación Física,30150,Matriculada,Insuficiente-4,288,Comunes,104721,52936,21659080
3109417,2011,4º de ESO,Ordinaria,,Educación Física,30150,Matriculada,Suficiente-5,290,Comunes,104721,53672,21659080
3109417,2011,4º de ESO,Ordinaria,,Ámbito Científico-Tecnológico,30142,Matriculada,Insuficiente-3,286,Ámbitos Diversificación,104721,53672,21659078
3109417,2011,4º de ESO,Primera Evaluación,,Ámbito Científico-Tecnológico,30142,Matriculada,Insuficiente-4,288,Ámbitos Diversificación,104721,52936,21659078
3109417,2011,4º de ESO,Ordinaria,,Ámbito Sociolingüístico,30144,Matriculada,Suficiente-5,290,Ámbitos Diversificación,104721,53672,21659079
3109608,2011,4º de ESO,Recuperación 1ª Ev.,,"Ciencias Sociales, Geografía e Historia",30146,Matriculada,Insuficiente-1,282,Comunes,104721,53671,21660870
3109608,2011,4º de ESO,Ordinaria,,"Ciencias Sociales, Geografía e Historia",30146,Matriculada,Insuficiente-4,288,Comunes,104721,53672,21660870
3109608,2011,4º de ESO,Primera Evaluación,,"Ciencias Sociales, Geografía e Historia",30146,Matriculada,Insuficiente-2,284,Comunes,104721,52936,21660870
3109608,2011,4º de ESO,Recuperación 1ª Ev.,,Educación ético-cívica,30148,Matriculada,Suficiente-5,290,Comunes,104721,53671,21660871
3109608,2011,4º de ESO,Ordinaria,,Educación ético-cívica,30148,Matriculada,Insuficiente-3,286,Comunes,104721,53672,21660871
3109608,2011,4º de ESO,Ordinaria,,Física y Química,30166,Matriculada,Insuficiente-4,288,Optativas,104721,53672,21660877
3109608,2011,4º de ESO,Primera Evaluación,,Biología y Geología,30162,Matriculada,Notable-8,296,Optativas,104721,52936,21660876
3109608,2011,4º de ESO,Ordinaria,,Biología y Geología,30162,Matriculada,Notable-7,294,Optativas,104721,53672,21660876
3109608,2011,4º de ESO,Primera Evaluación,,Inglés,30156,Matriculada,Bien-6,292,Idiomas,104721,52936,21660875
3109608,2011,4º de ESO,Ordinaria,,Inglés,30156,Matriculada,Notable-7,294,Idiomas,104721,53672,21660875
3109608,2011,4º de ESO,Primera Evaluación,,Matemáticas B,30154,Matriculada,Suficiente-5,290,Matemáticas,104721,52936,21660874
3109608,2011,4º de ESO,Ordinaria,,Matemáticas B,30154,Matriculada,Suficiente-5,290,Matemáticas,104721,53672,21660874
3109608,2011,4º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,30152,Matriculada,Insuficiente-4,288,Comunes,104721,52936,21660873
3109608,2011,4º de ESO,Ordinaria,,Lengua Castellana y Literatura,30152,Matriculada,Insuficiente-4,288,Comunes,104721,53672,21660873
3109608,2011,4º de ESO,Primera Evaluación,,Tecnología,30178,Matriculada,Notable-7,294,Optativas,104721,52936,21660878
3109608,2011,4º de ESO,Ordinaria,,Tecnología,30178,Matriculada,Notable-8,296,Optativas,104721,53672,21660878
3109608,2011,4º de ESO,Primera Evaluación,,Física y Química,30166,Matriculada,Bien-6,292,Optativas,104721,52936,21660877
3109608,2011,4º de ESO,Recuperación 1ª Ev.,,Lengua Castellana y Literatura,30152,Matriculada,Insuficiente-3,286,Comunes,104721,53671,21660873
3109608,2011,4º de ESO,Primera Evaluación,,Educación Física,30150,Matriculada,Suficiente-5,290,Comunes,104721,52936,21660872
3109608,2011,4º de ESO,Ordinaria,,Educación Física,30150,Matriculada,Suficiente-5,290,Comunes,104721,53672,21660872
3109608,2011,4º de ESO,Primera Evaluación,,Educación ético-cívica,30148,Matriculada,Insuficiente-2,284,Comunes,104721,52936,21660871
3109645,2011,4º de ESO,Recuperación 1ª Ev.,,"Ciencias Sociales, Geografía e Historia",30146,Matriculada,Suficiente-5,290,Comunes,104721,53671,21661194
3109645,2011,4º de ESO,Ordinaria,,"Ciencias Sociales, Geografía e Historia",30146,Matriculada,Insuficiente-1,282,Comunes,104721,53672,21661194
3109645,2011,4º de ESO,Primera Evaluación,,"Ciencias Sociales, Geografía e Historia",30146,Matriculada,Insuficiente-4,288,Comunes,104721,52936,21661194
3109645,2011,4º de ESO,Ordinaria,,Lengua Castellana y Literatura,30152,Matriculada,Insuficiente-4,288,Comunes,104721,53672,21661197
3109645,2011,4º de ESO,Primera Evaluación,,Matemáticas A,30194,Matriculada,Notable-8,296,Matemáticas,104721,52936,21661203
3109645,2011,4º de ESO,Ordinaria,,Matemáticas A,30194,Matriculada,Suficiente-5,290,Matemáticas,104721,53672,21661203
3109645,2011,4º de ESO,Primera Evaluación,,Música,30172,Matriculada,Bien-6,292,Optativas,104721,52936,21661201
3109645,2011,4º de ESO,Ordinaria,,Música,30172,Matriculada,Suficiente-5,290,Optativas,104721,53672,21661201
3109645,2011,4º de ESO,Primera Evaluación,,Latín,30170,Matriculada,Bien-6,292,Optativas,104721,52936,21661200
3109645,2011,4º de ESO,Ordinaria,,Latín,30170,Matriculada,Bien-6,292,Optativas,104721,53672,21661200
3109645,2011,4º de ESO,Primera Evaluación,,Informática,30168,Matriculada,Suficiente-5,290,Optativas,104721,52936,21661199
3109645,2011,4º de ESO,Ordinaria,,Informática,30168,Matriculada,Suficiente-5,290,Optativas,104721,53672,21661199
3109645,2011,4º de ESO,Primera Evaluación,,Inglés,30156,Matriculada,Suficiente-5,290,Idiomas,104721,52936,21661198
3109645,2011,4º de ESO,Ordinaria,,Inglés,30156,Matriculada,Suficiente-5,290,Idiomas,104721,53672,21661198
3109645,2011,4º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,30152,Matriculada,Insuficiente-4,288,Comunes,104721,52936,21661197
3109645,2011,4º de ESO,Recuperación 1ª Ev.,,Lengua Castellana y Literatura,30152,Matriculada,Insuficiente-4,288,Comunes,104721,53671,21661197
3109645,2011,4º de ESO,Primera Evaluación,,Educación Física,30150,Matriculada,Suficiente-5,290,Comunes,104721,52936,21661196
3109645,2011,4º de ESO,Ordinaria,,Educación Física,30150,Matriculada,Notable-7,294,Comunes,104721,53672,21661196
3109645,2011,4º de ESO,Primera Evaluación,,Educación ético-cívica,30148,Matriculada,Bien-6,292,Comunes,104721,52936,21661195
3109645,2011,4º de ESO,Ordinaria,,Educación ético-cívica,30148,Matriculada,Suficiente-5,290,Comunes,104721,53672,21661195
3109796,2011,3º de ESO,Recuperación 1ª Ev.,,Biología y Geología,29443,Matriculada,Suficiente-5,290,Ciencias de la Naturaleza,104719,53671,21662763
3109796,2011,3º de ESO,Ordinaria,,Biología y Geología,29443,Matriculada,Insuficiente-2,284,Ciencias de la Naturaleza,104719,53672,21662763
3109796,2011,3º de ESO,Primera Evaluación,,Biología y Geología,29443,Matriculada,Insuficiente-4,288,Ciencias de la Naturaleza,104719,52936,21662763
3109796,2011,3º de ESO,Ordinaria,,Matemáticas,29459,Matriculada,Suficiente-5,290,Comunes,104719,53672,21662770
3109796,2011,3º de ESO,Recuperación 1ª Ev.,,Matemáticas,29459,Matriculada,Insuficiente-4,288,Comunes,104719,53671,21662770
3109796,2011,3º de ESO,Primera Evaluación,,Inglés,29455,Matriculada,Insuficiente-2,284,Idiomas,104719,52936,21662769
3109796,2011,3º de ESO,Ordinaria,,Inglés,29455,Matriculada,Insuficiente-2,284,Idiomas,104719,53672,21662769
3109796,2011,3º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,29453,Matriculada,Suficiente-5,290,Comunes,104719,52936,21662768
3109796,2011,3º de ESO,Ordinaria,,Lengua Castellana y Literatura,29453,Matriculada,Suficiente-5,290,Comunes,104719,53672,21662768
3109796,2011,3º de ESO,Primera Evaluación,,Educación Plástica y Visual,29451,Matriculada,Bien-6,292,Comunes,104719,52936,21662767
